,Index,ID,Date,Country,Disease,Update,Month,Year,Deaths,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms
4371,1047,1543,2015-10-19,China,Avian,No,10,2015,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4372,1169,1534,2015-11-13,China,Avian,No,11,2015,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4373,1080,1517,2015-12-17,China,Avian,No,12,2015,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4374,2383,426,2016-01-04,China,Avian,No,1,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4375,2388,420,2016-01-11,China,Avian,No,1,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4376,2441,419,2016-01-19,China,Avian,No,1,2016,3,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4377,2395,413,2016-01-26,China,Avian,No,1,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4378,2432,400,2016-02-10,China,Avian,No,2,2016,5,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4379,2450,391,2016-02-25,China,Avian,No,2,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4380,2370,371,2016-03-23,China,Avian,No,3,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4381,2410,370,2016-03-23,China,Avian,No,3,2016,11,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4382,2416,369,2016-03-29,China,Avian,No,3,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4383,2423,346,2016-04-26,China,Avian,No,4,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4384,2392,341,2016-05-03,China,Avian,No,5,2016,5,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4385,2411,340,2016-05-06,China,Avian,No,5,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4386,2433,339,2016-05-10,China,Avian,No,5,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4387,2449,336,2016-05-17,China,Avian,No,5,2016,4,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4388,2353,330,2016-06-08,China,Avian,No,6,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4389,2420,321,2016-07-01,China,Avian,No,7,2016,1,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4390,2320,318,2016-07-22,China,Avian,No,7,2016,4,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4391,2421,314,2016-08-17,China,Avian,No,8,2016,1,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4392,2451,304,2016-11-17,China,Avian,No,11,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4393,2368,299,2016-12-07,China,Avian,No,12,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4394,2417,294,2016-12-19,China,Avian,No,12,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4395,2440,295,2016-12-19,China,Avian,No,12,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4396,2328,293,2016-12-23,China,Avian,No,12,2016,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4397,1489,1229,2017-01-03,China,Avian,No,1,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4398,1491,1226,2017-01-17,China,Avian,No,1,2017,35,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4399,1557,1224,2017-01-18,China,Avian,No,1,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4400,1530,1219,2017-02-20,China,Avian,No,2,2017,36,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4401,1552,1217,2017-02-22,China,Avian,No,2,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4402,1469,1214,2017-02-27,China,Avian,No,2,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4403,1548,1210,2017-03-15,China,Avian,No,3,2017,11,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4404,1516,1209,2017-03-16,China,Avian,No,3,2017,3,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4405,1471,1207,2017-03-23,China,Avian,No,3,2017,3,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4406,1549,1204,2017-04-03,China,Avian,No,4,2017,2,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4407,1492,1200,2017-04-05,China,Avian,No,4,2017,3,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4408,1505,1199,2017-04-18,China,Avian,No,4,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4409,1521,1198,2017-04-20,China,Avian,No,4,2017,2,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4410,1535,1195,2017-05-01,China,Avian,No,5,2017,8,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4411,1501,1192,2017-05-09,China,Avian,No,5,2017,3,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4412,1506,1190,2017-05-18,China,Avian,No,5,2017,9,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4413,1551,1189,2017-05-23,China,Avian,No,5,2017,7,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4414,1561,1185,2017-06-08,China,Avian,No,6,2017,2,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4415,1483,1179,2017-06-28,China,Avian,No,6,2017,1,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4416,1513,1172,2017-07-19,China,Avian,No,7,2017,2,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4417,1497,1168,2017-08-07,China,Avian,No,8,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4418,1466,1163,2017-09-05,China,Avian,No,9,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4419,1528,1160,2017-09-13,China,Avian,No,9,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4420,1524,1151,2017-10-26,China,Avian,No,10,2017,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4421,1868,2606,2018-02-22,China,Avian,No,2,2018,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4422,1927,2555,2018-09-05,China,Avian,Yes,9,2018,0,Virus,"H5N1, H7N9",0,"Normal, Brutal","person to person cough sneeze aerosol, contaminated food, contaminated water, infected birds, infected bird droppings, infected bird meat",2.0,5.0,birds,birds,all,"fever, cough,  sore throat, Muscle aches, Vomiting, diarrhea, eye infection (conjunctivitis)."
4423,1011,2643,2004-08-10,Sudan,Hepatitis,No,8,2004,22,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4424,1030,2639,2004-08-19,Chad,Hepatitis,No,8,2004,21,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4425,1010,2636,2004-08-30,Sudan,Hepatitis,Yes,8,2004,41,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4426,977,2635,2004-08-31,Chad,Hepatitis,Yes,8,2004,30,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4427,1029,2632,2004-09-06,Chad,Hepatitis,Yes,9,2004,35,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4428,988,2630,2004-09-08,Sudan,Hepatitis,Yes,9,2004,55,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4429,918,2627,2004-09-15,Chad,Hepatitis,Yes,9,2004,42,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4430,1014,2625,2004-09-27,Chad,Hepatitis,Yes,9,2004,46,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4431,956,2624,2004-09-28,Sudan,Hepatitis,Yes,9,2004,87,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4432,1507,1223,2017-01-24,Chad,Hepatitis,No,1,2017,11,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4433,1499,1194,2017-05-05,Niger,Hepatitis,No,5,2017,27,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4434,1522,1174,2017-07-12,Niger,Hepatitis,No,7,2017,2,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4435,1920,2611,2018-01-15,Namibia,Hepatitis,No,1,2018,4,Virus,"Hepatitis A, Hepatitis B, HepatitisC",1,Brutal,"person to person stools of infected person, person to person blood bodily fluids",15.0,45.0,human,human,all,"fever, fatigue, loss of appetite, nausea, vomiting, abdominal pain, dark urine, light-colored stools, joint pain, jaundice."
4436,975,2633,2004-09-01,France,Rabies,No,9,2004,0,Virus,Rabies,1,Brutal,dog bite,60.0,90.0,dogs,dogs,all,"include a fever with pain and unusual or unexplained tingling, pricking, or burning sensation (paraesthesia) at the wound site. As the virus spreads to the central nervous system, progressive and fatal inflammation of the brain and spinal cord develops."
4437,2039,542,2006-02-17,France,Chikungunya,No,2,2006,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4438,1949,530,2006-03-01,France,Chikungunya,Yes,3,2006,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4439,2064,516,2006-03-17,India,Chikungunya,No,3,2006,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4440,1990,438,2006-10-17,India,Chikungunya,No,10,2006,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4441,593,1803,2014-10-23,France,Chikungunya,No,10,2014,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4442,1063,1571,2015-08-10,Spain,Chikungunya,No,8,2015,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4443,1123,1557,2015-09-14,Senegal,Chikungunya,No,9,2015,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4444,1095,1554,2015-09-17,Spain,Chikungunya,Yes,9,2015,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4445,2429,380,2016-03-14,Argentina,Chikungunya,No,3,2016,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4446,2406,327,2016-06-14,United States,Chikungunya,No,6,2016,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4447,2436,315,2016-08-09,Kenya,Chikungunya,No,8,2016,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4448,1539,1166,2017-08-25,France,Chikungunya,No,8,2017,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4449,1523,1159,2017-09-15,Italy,Chikungunya,No,9,2017,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4450,1486,1157,2017-09-29,Italy,Chikungunya,No,9,2017,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4451,1914,2604,2018-02-27,Kenya,Chikungunya,No,2,2018,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4452,1935,2540,2018-10-15,Sudan,Chikungunya,No,10,2018,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4453,1663,1415,2019-05-01,Congo,Chikungunya,No,5,2019,0,Virus,Chikungunya,0,Normal,mosquito bite,3.0,7.0,"human, mosquito",mosquito,all,"Fever, joint pain, headache, muscle pain, joint swelling, rash"
4454,1995,511,2006-03-22,Thailand,Botulism,No,3,2006,0,Bacteria,Bacterium Clostridium botulinum,1,Brutal,"contaminated food, contaminated water, contact with contaminated soil",1.0,3.0,"soil, food, water",soil,"all, children","nausea, vomiting, diarrhea, abdominal distention, double or blurred vision, eyelids may droop, muscle weakness, dry mouth, dysphagia, difficulty swallowing, speech slurring"
4455,2018,442,2006-10-11,Canada,Botulism,No,10,2006,0,Bacteria,Bacterium Clostridium botulinum,1,Brutal,"contaminated food, contaminated water, contact with contaminated soil",1.0,3.0,"soil, food, water",soil,"all, children","nausea, vomiting, diarrhea, abdominal distention, double or blurred vision, eyelids may droop, muscle weakness, dry mouth, dysphagia, difficulty swallowing, speech slurring"
4456,47,2479,2009-04-26,Mexico,Swine flu,Yes,4,2009,0,Virus,H1N1,0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol",6.0,12.0,"pigs, birds, humans",zootonic,all,"Fever (but not always), Chills, Cough, Sore throat, Runny or stuffy nose, Watery red eyes, Body aches, Headache Fatigue, Diarrhea, Nausea and vomiting "
4457,264,41,2012-09-23,United Kingdom,Novel Coronavirus,No,9,2012,0,Virus,2019-nCoV,0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids",7.0,14.0,non confirmed,zootonic,all,"respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death."
4458,156,11,2020-01-12,China,Novel Coronavirus,Yes,1,2020,1,Virus,2019-nCoV,0,"Normal, Brutal","person to person blood bodily fluids, person to person cough sneeze aerosol,  mosquito bite, person to person stools of infected person, contaminated food, contaminated water, livestock animal blood body fluids",7.0,14.0,non confirmed,zootonic,all,"respiratory symptoms, fever, cough, shortness of breath and breathing difficulties. In more severe cases, infection can cause pneumonia, severe acute respiratory syndrome, kidney failure and even death."
